file,bytes,checksum
data/raw_data/countydata/tus_hse_west-sussex.gz,39696137,f236057b3ab9d2bf21218cadbc458863
data/raw_data/countydata/tus_hse_durham.csv,340507063,6339a08cdf53e36db79159b1ecad4740
data/raw_data/countydata/tus_hse_buckinghamshire.csv,285743510,4e209cff8b4117d23cb2cc69f7a121bf
data/raw_data/countydata/tus_hse_northumberland.gz,12972188,a19fe7a71677be3d0de9d73f35f3601f
data/raw_data/countydata/tus_hse_bedfordshire.gz,30775224,db63a9c8c6d5fe36b9401e744f5d15e5
data/raw_data/countydata/tus_hse_surrey.csv,402985178,51d8dbe3357c17682c1f0cde76e89984
data/raw_data/countydata/tus_hse_hertfordshire.gz,54473082,5261f349ffcf82aa286efd9f8b050352
data/raw_data/countydata/tus_hse_staffordshire.csv,358528204,7d5f7f8d9f4b5102bb5a9e756bced32e
data/raw_data/countydata/tus_hse_east-yorkshire-with-hull.gz,26445194,a14b1bfea25fab9a436cfbed1d592782
data/raw_data/countydata/tus_hse_warwickshire.csv,302583622,69dc3f3fa363eb35e6156f0be41d8108
data/raw_data/countydata/tus_hse_isle-of-wight.csv,51749999,153141cae9cb229934afcbb0b6da5109
data/raw_data/countydata/tus_hse_norfolk.gz,38417961,2801e1807f667d71a86e213fe51de460
data/raw_data/countydata/tus_hse_greater-manchester.csv,891262145,a5f7c0bb5ee1929f2a5ecdca57d17cee
data/raw_data/countydata/tus_hse_cornwall.gz,26595459,58418da57c3560931c6f90bd2fbb0c7e
data/raw_data/countydata/OSM/merseyside-latest-free.shp.zip,41294053,15f861cb3792c1d0975de311478fc169
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_water_a_free_1.shp,1177928,45fc565161b6d4368dc19f857a1d48d2
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_a_free_1.dbf,5090,36da3d600cf05e9f4a01888e9f33b8f2
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_a_free_1.shx,276,211df04fc68a9d1b89681778aa8f6b9f
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_a_free_1.shx,100,9834e1423b91be613511d6b576429d6b
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_free_1.dbf,916363,5c6cd30dbefb8631f7a8745911e419a3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_a_free_1.shx,21924,d7d3a8fe7554c768892376b1c7b56a28
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_a_free_1.shx,356,57c87e8724d2aee04c6e689618fb28d9
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_free_1.shx,31436,aaf202b8340d2df4154cc3f93447e868
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_buildings_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_free_1.shp,121256,90fcf2bc7377605c051ee5e37bf25bfb
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_landuse_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_landuse_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_water_a_free_1.dbf,275866,97382926282f0dab44f913d9f2053355
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_free_1.shx,51356,9d46fd4553b22be5d20fa9b569a83a89
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_free_1.shp,4160,bee4a1ee85b924f7ed7bc7abd282ea52
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_free_1.dbf,618923,a7262ffa56b55383f18f6f7cbee1d23c
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_roads_free_1.shx,676420,87fb0f78198fb0b7a9b360009aa0ff21
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_a_free_1.shp,630464,ef30e4eb1b52ad5250099dc1cc9a4845
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_buildings_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_landuse_a_free_1.shx,117876,049b18e21c99d3d813e307585264335c
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_a_free_1.dbf,78526,ba73f929ccfbd0d47724fa1ffef13f90
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_free_1.shx,34716,65a7758fb031dad7e88735741e219147
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_free_1.shp,179496,3052067237aac193e9a124e6a2681947
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_free_1.dbf,499947,b91d74e4f20af76d647c8b68d6bb8da8
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_a_free_1.shx,4484,85f5c18859c144b0ed6e48984e02e7c5
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_free_1.shx,1260,fa45dd4e539ed129df0b001ddf193b7b
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_free_1.dbf,20897,edb3b4391abe64fe2579e1ca8662e09b
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_free_1.shx,7364,0454a6a400cb5bb87169b50e0b82dc6a
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_railways_free_1.shx,7700,7c452e1e703fe9637cfff32b5ef44dd4
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_railways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_a_free_1.shp,118140,63ea1793eacc79d037f203c8e1c2d7c4
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_water_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_a_free_1.dbf,390266,c10ecf5c7ca4b34f2257b0611c357fb2
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_water_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_a_free_1.dbf,3308,4324aadc13188b94105e88e5b1826be3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_waterways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_free_1.dbf,139118,09ecaa9234b54c9be48a05867ba7671b
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_railways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_roads_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_free_1.dbf,560293,72e1b6938a0928f6fc6790f4765575ef
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_landuse_a_free_1.shp,5809396,984b1e4bc23dd9968917741dc130ca1e
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_free_1.shp,25524,d754149904b00e11f6e485b7ce231491
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_free_1.shp,97960,351ad0bcdeeefe15ea90085277ec3aad
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pofw_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_buildings_a_free_1.dbf,13937672,537b5cad29ff82e4ff10f55fda32ed6d
data/raw_data/countydata/OSM/leicestershire-latest-free/README,681,2a8c6fa2336f327b0dfa1ca50c653b5d
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_waterways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_railways_free_1.shp,162644,bda50bf2e9d8cbcab3a7a64bf48a5274
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_waterways_free_1.shx,33372,843b0413cbac3435680f514c4bffc1ca
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_buildings_a_free_1.shp,13718192,e67bb4afef68944b0c9fd436f066542d
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_roads_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_roads_free_1.shp,14072916,c8d43693ae8652c2affb1abf6091aac5
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_free_1.shx,28060,768351e5a66a68a3a250f196ed481af9
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_free_1.shp,109776,a7e7f0ae1a0ca489caa4a18f56fda7fc
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_water_a_free_1.shx,15524,cf0ae6045cf90b2f8bd8e36ba59118e2
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_a_free_1.shx,35476,13a734b8dc01666e2438ea78a204a5c8
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_railways_free_1.dbf,149408,abf8618f4b1511fc465c26a7a8418040
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_waterways_free_1.dbf,615726,c74d15936e874f535ebcaa37a72a5014
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_landuse_a_free_1.dbf,2105408,c4970459691475a249bd720e363f7f67
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_buildings_a_free_1.shx,684148,2c5abd32d3bcc8c83fb908ff67f84689
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_a_free_1.dbf,632508,7c859186ac59a917acd13a2c6b465f94
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_roads_free_1.dbf,15302094,275bb8d1c064003dc688f2582c7efdbd
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_places_a_free_1.shp,17108,6983cc5e45ea05f9e504f841489e5a21
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_a_free_1.shp,100,9834e1423b91be613511d6b576429d6b
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_waterways_free_1.shp,1554492,b40e5ba6700a539dbf30b824b727b7ff
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_natural_a_free_1.dbf,162,2bfcc549b50b1ea256702decaaf620e4
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_traffic_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_pois_a_free_1.shp,1042204,d8657861b28787ad2230f7061e779dec
data/raw_data/countydata/OSM/leicestershire-latest-free/gis_osm_transport_a_free_1.shp,10532,58d16fe7f68027c5b8efb7881c9aaaec
data/raw_data/countydata/OSM/warwickshire-latest-free.shp.zip,38452519,b7697f3ffe85d4a7660751559adbfe53
data/raw_data/countydata/OSM/nottinghamshire-latest-free.shp.zip,44543520,d57b0afa2492379f684aa633161c494f
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_water_a_free_1.shp,908444,328c05c49a97d20a30ad872363690972
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_places_a_free_1.dbf,1724,deb5af783498172035b324c2e34aa237
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_transport_a_free_1.shx,396,665499a0a6921ebfffa222bf471870f3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_a_free_1.shx,116,710c078e2c95ac1eebcc6e01282794b8
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pois_free_1.dbf,2619207,af303732dea9f3b893c3231d9af55ed2
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_traffic_a_free_1.shx,44468,4c7c002f3ea4886a61bf96f3869f6c05
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_places_a_free_1.shx,180,ee8abcd7946cc1b3c29698a0fdb0127e
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_traffic_free_1.shx,101660,9958abf05c882973644c69d59c4b1bf5
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_buildings_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_free_1.shp,2499716,5637048e82c8da99b41455583d37a695
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_places_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_landuse_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_landuse_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_water_a_free_1.dbf,235397,2062cc1c196e1ee65f63cdafa8d5fbbb
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pois_free_1.shx,146620,a3fb694bb5357c0ecbdd865d5df988cf
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_places_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_free_1.shp,2340,c98ea623b0a0f36fa20220d5b2f601e2
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_free_1.dbf,12766058,30319a42b8dd7f14395d710d776ae599
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_transport_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_roads_free_1.shx,1192420,c7fd78b9958ba0bb7cc8a7f2da192482
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_traffic_a_free_1.shp,1327004,42378892234e40a3bdcbb5fe16a314d1
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_buildings_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_landuse_a_free_1.shx,246404,7b13b4d7bffa47846c559e940cdff887
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_a_free_1.dbf,166614,c60aab0f7bb5c78efb3cff74ad2a2a85
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_free_1.shx,714276,6fea82519597ae476b3ee5bf8e51411d
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pois_free_1.shp,512920,941819b8bdb8b439eb8565f2c4a23d40
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_transport_free_1.dbf,1809255,6aaa017f3e705af25636845fd80ddf05
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_a_free_1.shx,9412,99fdf9afb1579cabc22df268c3283148
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_traffic_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_traffic_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_natural_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_free_1.shx,740,6080a9681f548b2ae3a856831995a097
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_pofw_free_1.dbf,11602,c8539ce7c059fd61fc1bc89ead7ed3e5
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_places_free_1.shx,4252,b8040899e3aaab6edbbc9757e33cab35
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_railways_free_1.shx,21508,6c1fdd9d97afba9a174f372f4c8adef0
data/raw_data/countydata/OSM/west-midlands-latest-free/gis_osm_railways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
